Salary,EngagementSurvey,EmpSatisfaction,Absences,WorkHoursPerWeek,StressLevelScore,SkillsAssessmentScore,ProjectsAssigned,Actual_Keep,Predicted_Keep,EmpID,AI_Explanation
100476.98999999999,4.13,3.12,16,55.0,3.44,59.08,20.0,1,1,12347,Profil stable.
88585.15000000001,2.35,3.56,9,54.0,6.51,54.06,3.0,0,0,48233,Profil stable.
60551.32000000001,2.94,2.44,19,53.0,8.2,95.41,2.0,0,0,40973,Profil stable.
50839.7,3.58,3.53,11,31.0,4.92,88.93,2.0,0,1,33676,Profil stable.
107110.97,3.93,3.33,12,57.0,2.57,82.29,11.0,1,1,30749,Profil stable.
64162.36,2.43,3.99,16,56.0,4.79,50.55,7.0,1,0,14917,Profil stable.
71478.34,1.17,4.47,5,47.0,9.87,99.06,6.0,1,0,19707,Profil stable.
54362.89,1.17,4.42,6,45.0,6.92,51.78,13.0,1,1,43913,Profil stable.
95400.96,2.99,1.8,16,56.0,4.11,79.98,3.0,1,0,11473,Profil stable.
57731.69,3.21,4.52,15,44.0,2.39,81.59,5.0,1,1,41012,Profil stable.
121520.69,4.44,4.34,12,50.0,9.31,70.76,7.0,1,1,18838,Profil stable.
48672.07,3.51,3.67,0,41.0,8.73,50.78,16.0,0,1,34235,Profil stable.
57116.0,3.66,1.26,16,53.0,8.46,84.2,4.0,1,0,31306,Profil stable.
109282.34000000001,4.72,2.35,1,33.0,5.48,72.28,20.0,0,1,50204,Profil stable.
102746.11,4.81,1.11,10,31.0,1.05,62.53,19.0,0,1,13252,Profil stable.
75467.97,2.29,1.88,7,43.0,5.96,60.73,11.0,0,0,755,Profil stable.
123049.11,2.48,4.61,14,38.0,7.95,56.28,16.0,1,1,39680,Profil stable.
80247.82,4.86,2.24,8,37.0,6.64,76.33,14.0,1,1,10914,Profil stable.
56863.670000000006,4.01,4.53,5,37.0,7.41,89.73,19.0,1,1,45866,Profil stable.
56360.97,4.16,4.51,11,44.0,7.37,92.07,8.0,1,1,11367,Profil stable.
53528.01,1.02,2.93,4,40.0,6.3,98.94,14.0,1,1,7854,Profil stable.
72166.05,3.36,4.71,1,56.0,7.64,74.05,0.0,0,1,449,Profil stable.
138788.66999999998,4.95,3.02,16,42.0,2.11,81.79,16.0,1,1,48978,Profil stable.
42238.780000000006,1.75,4.67,9,48.0,1.03,88.94,3.0,1,1,8866,Profil stable.
96366.5,3.43,3.9,19,47.0,8.91,56.67,10.0,1,1,21610,Profil stable.
35797.97,4.81,1.2,6,33.0,6.08,97.16,10.0,1,1,46589,Profil stable.
118768.70999999999,1.94,1.38,4,43.0,3.98,65.52,20.0,0,0,1113,Profil stable.
58092.39,3.11,1.32,18,51.0,2.49,59.35,0.0,0,0,14421,Profil stable.
101850.12,4.1,2.68,11,32.0,1.21,72.17,16.0,1,1,24377,Profil stable.
120607.29,2.34,2.82,17,30.0,5.71,70.87,3.0,1,0,12189,Profil stable.
65335.16,4.53,3.74,4,48.0,5.28,58.21,8.0,1,1,46488,Profil stable.
57771.909999999996,4.72,1.57,10,31.0,1.1,88.16,9.0,0,1,45989,Profil stable.
84632.83,3.6,4.21,0,30.0,1.29,63.46,19.0,1,1,17253,Profil stable.
49931.33,3.79,2.74,15,32.0,4.24,84.19,20.0,1,1,26929,Profil stable.
59393.84,1.49,1.0,20,48.0,4.11,80.07,6.0,0,0,34554,Profil stable.
120765.25,3.39,2.12,1,48.0,6.89,95.92,18.0,0,1,28041,Profil stable.
103968.31,4.91,1.06,13,44.0,4.96,78.94,17.0,1,1,44364,Profil stable.
68145.03,3.54,1.43,12,38.0,3.49,82.58,18.0,1,1,50109,Profil stable.
103964.31,1.34,1.96,6,32.0,4.62,91.96,9.0,0,0,50180,Profil stable.
74471.83,3.62,2.06,16,47.0,3.94,51.79,14.0,1,0,16587,Profil stable.
51254.17,2.88,3.01,12,48.0,7.44,53.21,15.0,1,1,8560,Profil stable.
96243.28,1.5,2.76,9,51.0,4.27,56.72,14.0,0,0,12496,Profil stable.
48597.89,1.01,3.45,11,37.0,8.6,63.22,5.0,0,0,4858,Profil stable.
65890.97,1.56,1.34,17,30.0,7.78,57.19,10.0,0,0,20522,Profil stable.
102522.68000000001,1.37,4.48,15,51.0,7.53,72.53,0.0,0,0,27456,Profil stable.
40024.65,1.34,4.49,8,58.0,2.91,95.03,7.0,0,1,40148,Profil stable.
75877.06,3.35,1.66,9,53.0,1.07,87.95,4.0,1,1,25858,Profil stable.
119740.26000000001,4.87,4.76,4,52.0,4.02,78.53,2.0,0,1,7763,Profil stable.
55142.350000000006,2.41,4.32,20,36.0,1.31,83.19,7.0,1,1,29668,Profil stable.
110369.05,1.6,4.18,11,31.0,5.15,62.42,12.0,1,1,28631,Profil stable.
80248.51999999999,1.94,4.66,18,35.0,3.22,75.55,0.0,0,0,50135,Profil stable.
62342.880000000005,2.57,4.29,2,55.0,6.04,52.89,19.0,1,1,26309,Profil stable.
81633.54,1.03,1.87,4,38.0,4.63,88.95,11.0,0,0,34203,Profil stable.
97703.01000000001,2.45,3.46,3,37.0,9.83,86.2,6.0,0,1,18906,Profil stable.
38636.38,2.81,2.1,11,35.0,5.0,74.72,8.0,1,1,26960,Profil stable.
70314.19,1.53,1.59,13,46.0,3.57,87.84,8.0,1,0,7650,Profil stable.
53834.25,2.66,4.77,9,40.0,9.59,50.96,20.0,0,1,28938,Profil stable.
61389.579999999994,3.51,1.74,2,44.0,1.92,82.72,14.0,1,1,29828,Profil stable.
83501.67,2.69,3.82,15,33.0,6.78,89.29,3.0,0,1,20622,Profil stable.
41487.280000000006,3.4,3.07,4,49.0,9.14,78.69,15.0,0,1,24957,Profil stable.
47256.700000000004,4.91,2.48,8,46.0,5.79,79.92,8.0,0,1,28647,Profil stable.
121580.0,4.26,1.17,11,33.0,4.93,67.38,5.0,1,0,42178,Profil stable.
104541.51,4.9,1.04,17,55.0,1.4,81.42,20.0,1,1,44084,Profil stable.
37161.979999999996,2.26,3.79,4,53.0,1.72,54.86,15.0,1,1,35162,Profil stable.
115788.95999999999,1.16,3.33,19,51.0,4.32,98.46,5.0,0,0,2111,Profil stable.
130715.49,1.88,1.87,18,54.0,2.73,63.48,12.0,0,0,47000,Profil stable.
82535.27,1.72,2.5,2,46.0,4.73,60.43,1.0,1,0,43897,Profil stable.
110284.56,2.45,1.76,18,51.0,9.69,83.27,8.0,1,0,33977,Profil stable.
129868.26000000001,1.84,2.68,16,41.0,2.59,97.21,1.0,0,0,2271,Profil stable.
88079.44,3.55,4.43,6,40.0,5.21,86.56,8.0,1,1,29445,Profil stable.
76687.79,3.41,1.17,20,55.0,8.79,95.46,3.0,0,0,18897,Profil stable.
118721.70999999999,1.63,2.97,0,40.0,2.92,86.19,1.0,1,0,7736,Profil stable.
125080.29999999999,3.01,2.56,14,31.0,5.42,84.16,1.0,0,1,6663,Profil stable.
76643.16,1.71,3.01,13,55.0,9.22,93.82,7.0,0,0,40470,Profil stable.
70045.68,4.23,4.0,17,47.0,1.23,87.57,4.0,1,1,47259,Profil stable.
126796.65,3.83,2.08,12,46.0,2.04,90.56,7.0,1,1,8490,Profil stable.
64480.350000000006,3.13,1.51,7,46.0,2.68,94.76,2.0,0,0,16290,Profil stable.
86442.35,4.41,3.29,14,48.0,1.34,96.06,19.0,1,1,28915,Profil stable.
93134.77,2.69,3.57,19,37.0,5.12,69.33,9.0,1,1,10937,Profil stable.
82100.54,2.79,1.38,16,52.0,2.48,52.9,19.0,0,0,30011,Profil stable.
75524.7,3.72,2.3,1,49.0,1.79,98.73,9.0,0,1,28999,Profil stable.
118434.51,4.66,4.81,12,47.0,8.22,67.21,8.0,0,1,42831,Profil stable.
113179.79,2.74,1.43,5,40.0,8.96,95.94,8.0,0,0,3606,Profil stable.
114555.44,4.46,2.42,10,56.0,4.64,73.31,8.0,0,1,34093,Profil stable.
105697.9,3.61,1.58,5,39.0,9.31,59.86,15.0,0,0,18652,Profil stable.
33275.69,2.93,3.65,9,38.0,3.32,52.33,16.0,1,1,40917,Profil stable.
76243.65000000001,2.86,1.87,0,38.0,6.14,56.39,3.0,0,0,22781,Profil stable.
60091.23,4.75,2.37,5,41.0,2.45,67.46,13.0,1,1,32450,Profil stable.
94883.70000000001,1.08,4.74,9,35.0,9.19,65.97,13.0,0,0,13319,Profil stable.
103913.23999999999,3.9,1.06,19,60.0,5.43,77.92,8.0,0,0,8359,Profil stable.
112367.37,4.92,4.01,16,50.0,8.73,63.01,7.0,1,1,19967,Profil stable.
84135.6,2.67,1.18,10,58.0,7.31,97.72,6.0,1,0,50164,Profil stable.
51550.66,1.43,3.34,5,50.0,6.84,84.44,15.0,0,1,29123,Profil stable.
89329.47,4.46,4.91,11,35.0,6.85,51.24,9.0,1,1,40396,Profil stable.
52479.51,1.96,4.94,10,34.0,5.49,79.26,3.0,0,1,19991,Profil stable.
86253.32,3.65,4.24,1,54.0,7.4,93.18,4.0,1,1,31934,Profil stable.
75718.64,3.51,3.17,19,51.0,2.6,98.49,14.0,1,1,14272,Profil stable.
117106.0,2.66,4.63,4,59.0,5.97,73.71,10.0,0,1,49468,Profil stable.
53398.97,3.0,3.33,8,35.0,7.58,55.06,4.0,0,0,39352,Profil stable.
93133.18000000001,4.61,2.88,8,30.0,6.42,84.11,15.0,1,1,45119,Profil stable.
88486.23,3.14,2.35,6,40.0,6.72,78.31,7.0,1,0,12625,Profil stable.
53146.47,1.29,2.17,7,32.0,8.44,87.35,2.0,0,0,1466,Profil stable.
93739.33,4.7,2.84,3,47.0,1.95,91.18,16.0,1,1,1678,Profil stable.
101283.64,2.7,3.45,16,60.0,5.55,58.78,11.0,0,1,23259,Profil stable.
40176.979999999996,3.77,2.62,3,46.0,3.56,50.21,13.0,0,1,17274,Profil stable.
91292.18,2.01,2.85,12,39.0,9.2,62.32,19.0,0,0,30872,Profil stable.
82809.57,2.29,1.05,18,53.0,6.49,65.21,17.0,0,0,20139,Profil stable.
46271.29,2.94,4.82,13,57.0,9.17,84.33,16.0,1,1,49382,Profil stable.
54920.45,3.75,2.32,11,56.0,6.21,90.75,10.0,0,1,17074,Profil stable.
50121.14,2.34,3.92,7,32.0,9.6,99.97,19.0,1,1,42377,Profil stable.
107797.48999999999,4.41,4.16,12,40.0,5.51,99.71,13.0,0,1,33239,Profil stable.
117165.14,2.23,3.51,9,39.0,1.05,93.23,4.0,0,1,6212,Profil stable.
75511.54,3.21,2.66,5,50.0,2.28,92.76,7.0,1,1,47689,Profil stable.
55410.28,1.93,3.56,11,38.0,8.53,90.89,14.0,0,1,28929,Profil stable.
59709.19,1.68,1.22,8,58.0,6.73,60.92,2.0,0,0,49400,Profil stable.
84875.32,2.04,2.14,13,42.0,4.64,57.93,6.0,0,0,18756,Profil stable.
98347.71,3.46,4.77,13,46.0,9.62,83.07,16.0,0,1,36811,Profil stable.
84553.06,2.94,2.85,8,45.0,4.88,52.53,13.0,1,1,35366,Profil stable.
58529.72,1.66,3.27,9,33.0,4.82,84.6,19.0,1,1,12961,Profil stable.
51340.200000000004,3.11,3.02,1,40.0,4.18,80.6,14.0,0,1,39283,Profil stable.
122480.55,4.52,3.14,10,46.0,8.41,81.65,14.0,1,1,17064,Profil stable.
123881.62,2.06,4.17,15,34.0,6.17,69.05,3.0,1,0,4202,Profil stable.
122826.43,3.31,3.75,1,42.0,7.01,82.52,14.0,1,1,35811,Profil stable.
107668.31999999999,2.57,3.86,9,38.0,4.31,98.63,19.0,0,1,1293,Profil stable.
57654.950000000004,2.66,4.92,19,50.0,4.83,57.43,18.0,0,1,19370,Profil stable.
34063.12,1.37,4.27,9,55.0,2.45,53.27,7.0,1,0,6226,Profil stable.
111979.7,2.68,4.62,19,35.0,4.3,63.67,10.0,1,1,14110,Profil stable.
50266.8,4.56,1.1,14,57.0,1.61,74.22,14.0,0,1,26361,Profil stable.
74312.56,2.3,1.95,19,56.0,8.86,90.55,0.0,1,0,26599,Profil stable.
74978.64,2.74,3.96,10,50.0,3.83,73.61,2.0,0,0,28503,Profil stable.
41877.64,1.82,3.33,8,47.0,7.16,65.7,9.0,0,0,27381,Profil stable.
119371.13,3.28,4.44,0,36.0,1.64,81.87,5.0,1,1,12971,Profil stable.
102453.83,3.54,1.57,9,37.0,7.76,68.67,17.0,1,1,38756,Profil stable.
41031.97,3.55,1.14,20,37.0,9.24,63.93,6.0,0,0,14453,Profil stable.
81786.98999999999,4.76,4.79,15,37.0,2.23,79.8,2.0,1,1,5436,Profil stable.
75140.15000000001,4.6,2.31,11,37.0,1.88,65.27,17.0,1,1,31916,Profil stable.
101755.34999999999,3.46,3.81,12,55.0,5.95,61.33,13.0,1,1,2323,Profil stable.
103639.23,1.74,1.9,18,32.0,9.64,79.29,2.0,0,0,47848,Profil stable.
46974.67,3.38,2.85,2,40.0,6.52,76.85,0.0,1,1,1638,Profil stable.
132039.66,1.22,2.72,5,42.0,3.79,84.44,14.0,1,0,36852,Profil stable.
43684.04,3.26,2.77,9,33.0,8.91,59.85,19.0,1,1,7649,Profil stable.
98437.63,1.45,3.66,2,47.0,4.32,52.61,5.0,1,0,30928,Profil stable.
51931.55,1.05,4.19,12,51.0,1.68,65.15,16.0,0,1,39226,Profil stable.
55500.69,2.17,4.24,4,30.0,6.65,76.05,12.0,1,1,46167,Profil stable.
131063.85,1.08,2.84,19,42.0,5.25,70.77,20.0,0,1,8787,Profil stable.
84098.41,1.85,3.65,13,49.0,7.44,72.74,13.0,1,0,25441,Profil stable.
86498.0,4.85,3.79,0,49.0,6.36,77.82,1.0,1,1,29683,Profil stable.
94936.47,3.58,4.42,2,52.0,2.34,86.7,0.0,1,1,27933,Profil stable.
114728.72,2.86,4.09,4,41.0,9.8,90.82,9.0,0,1,27601,Profil stable.
115799.07,4.5,1.81,20,31.0,3.88,57.48,12.0,1,1,22329,Profil stable.
76548.45,1.2,3.93,11,53.0,3.34,78.14,1.0,0,0,30464,Profil stable.
59060.08,2.51,3.15,14,44.0,4.3,63.12,15.0,1,1,46592,Profil stable.
73045.69,2.15,4.35,8,47.0,5.49,63.51,6.0,0,0,46665,Profil stable.
91532.17,2.83,2.38,1,45.0,3.07,95.43,5.0,1,1,31936,Profil stable.
70875.70999999999,1.52,2.37,11,49.0,7.84,53.89,16.0,0,0,27033,Profil stable.
114800.0,4.6,4.0,10,45.0,5.53,0.0,0.0,0,0,109,Profil stable.
52936.29,3.0,1.71,17,43.0,1.18,65.89,3.0,0,0,48310,Profil stable.
42677.329999999994,4.25,2.9,3,43.0,2.45,88.97,12.0,1,1,12353,Profil stable.
62875.71000000001,3.11,3.27,15,54.0,2.66,87.89,13.0,0,1,11558,Profil stable.
108034.26000000001,4.05,1.97,14,54.0,7.62,75.82,16.0,1,1,26548,Profil stable.
83193.96,1.33,1.97,10,41.0,1.68,61.57,8.0,1,0,35230,Profil stable.
99698.61,1.98,3.25,1,37.0,7.11,96.52,10.0,0,1,19380,Profil stable.
125810.24,1.24,3.86,20,55.0,2.6,88.59,14.0,0,1,20450,Profil stable.
70019.99,2.97,1.55,2,51.0,5.15,94.01,3.0,0,0,27689,Profil stable.
75657.69,4.77,1.72,18,55.0,8.07,84.36,2.0,1,1,6639,Profil stable.
70304.51,1.81,1.92,12,53.0,9.38,85.79,9.0,0,0,9495,Profil stable.
101488.85,4.02,4.33,0,35.0,7.63,79.46,4.0,1,1,14542,Profil stable.
115630.05,2.18,3.17,14,44.0,9.9,51.21,11.0,1,0,25089,Profil stable.
70294.85,2.95,2.57,19,48.0,7.28,94.48,16.0,1,1,20342,Profil stable.
81876.06,4.81,1.57,4,42.0,9.72,82.05,2.0,1,0,26135,Profil stable.
114131.06,2.29,2.27,7,31.0,6.41,56.48,15.0,0,0,776,Profil stable.
55877.270000000004,2.66,3.23,5,45.0,5.08,97.17,19.0,1,1,28458,Profil stable.
82447.01,2.6,2.03,19,57.0,6.79,98.98,5.0,0,0,16161,Profil stable.
70171.17,3.08,3.91,1,51.0,4.27,82.27,9.0,0,1,12287,Profil stable.
46554.69,4.93,3.51,1,50.0,1.3,84.27,9.0,1,1,6160,Profil stable.
52892.39,2.97,4.77,7,36.0,3.18,66.82,11.0,1,1,28742,Profil stable.
70945.44,3.76,3.44,6,39.0,3.44,52.15,13.0,1,1,13831,Profil stable.
110228.58,2.6,1.56,5,42.0,2.92,58.72,15.0,0,0,16132,Profil stable.
129068.95000000001,2.31,1.07,17,39.0,7.67,82.35,6.0,0,0,14480,Profil stable.
73555.18,1.51,1.41,14,54.0,5.5,64.36,14.0,0,0,49868,Profil stable.
47068.62,4.82,4.06,6,47.0,8.44,86.96,11.0,1,1,3311,Profil stable.
114188.25,1.99,3.79,20,59.0,5.23,79.59,3.0,0,0,45502,Profil stable.
98742.98999999999,4.41,4.06,12,54.0,1.13,85.94,19.0,1,1,45144,Profil stable.
109644.63,3.88,4.34,11,46.0,1.8,81.0,2.0,1,1,7870,Profil stable.
108286.83,2.3,3.72,0,57.0,3.2,60.5,16.0,1,1,42749,Profil stable.
109178.96,4.09,2.89,1,59.0,9.58,51.35,4.0,0,1,47837,Profil stable.
85585.47,1.11,1.93,18,60.0,9.78,90.63,16.0,1,0,17587,Profil stable.
110505.09,2.12,3.1,12,38.0,3.92,63.86,4.0,0,0,565,Profil stable.
53260.119999999995,4.42,3.46,4,49.0,8.8,79.8,11.0,1,1,38559,Profil stable.
87253.68,2.72,3.94,11,60.0,9.76,54.91,8.0,1,0,39194,Profil stable.
88261.39,3.19,3.08,9,49.0,8.16,57.32,9.0,0,0,29212,Profil stable.
80004.47,1.88,1.82,4,43.0,5.86,69.6,7.0,0,0,26100,Profil stable.
94632.22,1.88,2.62,17,30.0,8.81,66.1,2.0,0,0,21836,Profil stable.
117311.14,4.16,2.47,19,56.0,2.12,81.19,19.0,1,1,29804,Profil stable.
62746.96,4.1,4.65,12,31.0,9.62,69.77,9.0,1,1,6738,Profil stable.
78487.90000000001,2.22,4.35,12,55.0,4.69,65.32,11.0,0,1,47074,Profil stable.
59446.64,3.51,2.7,10,45.0,2.23,97.72,13.0,1,1,36736,Profil stable.
85131.4,4.64,4.73,2,50.0,1.45,67.43,4.0,0,1,10012,Profil stable.
76946.22,2.77,2.34,1,49.0,6.69,72.84,18.0,0,1,42868,Profil stable.
83161.76999999999,2.55,1.89,15,54.0,4.52,65.87,9.0,1,0,24049,Profil stable.
55011.549999999996,3.87,1.69,20,53.0,7.33,93.94,6.0,1,0,17223,Profil stable.
51589.14,4.08,3.86,13,34.0,2.79,81.75,11.0,1,1,21867,Profil stable.
93869.43000000001,3.19,4.1,2,56.0,9.81,71.15,8.0,0,1,20455,Profil stable.
74315.63,4.79,3.51,5,31.0,4.19,91.8,15.0,1,1,38116,Profil stable.
104782.43,3.13,2.87,9,54.0,2.02,85.4,17.0,1,1,8423,Profil stable.
126390.13,3.37,2.66,5,51.0,8.75,60.36,12.0,0,1,21573,Profil stable.
117769.47,2.42,1.57,13,44.0,6.71,72.43,7.0,1,0,21583,Profil stable.
74875.20000000001,3.55,4.33,19,32.0,3.25,64.8,2.0,1,1,5237,Profil stable.
46664.0,3.18,3.0,10,45.0,5.53,0.0,0.0,0,0,200,Profil stable.
67080.3,1.32,2.44,11,47.0,5.7,83.44,13.0,0,0,21581,Profil stable.
78299.59,2.57,3.93,2,48.0,8.37,83.14,7.0,1,1,37563,Profil stable.
126319.86,2.06,4.82,2,57.0,5.6,91.57,8.0,1,1,40109,Profil stable.
138398.09,1.1,1.33,13,60.0,6.78,95.55,20.0,1,0,32608,Profil stable.
101375.47,3.73,1.27,3,39.0,1.76,78.63,18.0,1,1,20936,Profil stable.
36237.380000000005,4.21,3.7,9,35.0,4.24,85.14,4.0,0,1,37603,Profil stable.
108319.91,3.2,2.6,18,37.0,8.87,57.96,8.0,1,0,19408,Profil stable.
36540.079999999994,1.97,1.46,17,51.0,1.23,72.49,9.0,0,0,23576,Profil stable.
81754.06999999999,4.66,3.73,17,49.0,2.89,72.29,16.0,1,1,46539,Profil stable.
114370.62999999999,1.21,1.41,14,47.0,4.07,75.81,19.0,0,0,34082,Profil stable.
48960.57,2.49,3.2,17,51.0,2.83,76.32,7.0,0,1,28475,Profil stable.
51255.009999999995,2.32,2.43,16,36.0,2.52,85.1,7.0,1,0,2104,Profil stable.
44873.35,1.6,4.75,12,57.0,1.3,95.69,15.0,1,1,32928,Profil stable.
67932.67,2.15,4.02,3,50.0,9.29,51.08,18.0,1,1,8073,Profil stable.
81880.39,1.75,2.62,6,41.0,3.56,78.96,10.0,0,0,17192,Profil stable.
92174.09,3.37,2.88,17,34.0,9.32,95.91,18.0,0,1,14446,Profil stable.
89813.79999999999,2.3,3.6,1,34.0,8.24,54.79,9.0,1,0,8021,Profil stable.
95325.20999999999,4.25,4.65,20,54.0,3.16,68.27,15.0,1,1,46639,Profil stable.
68450.44,2.31,1.72,7,60.0,4.67,52.5,13.0,0,0,18064,Profil stable.
70301.78,1.23,1.94,1,59.0,9.58,55.46,7.0,0,0,10744,Profil stable.
102878.90000000001,4.73,2.2,17,38.0,9.88,96.15,20.0,0,1,9277,Profil stable.
85816.37999999999,2.26,3.41,10,56.0,9.16,57.26,20.0,1,0,7210,Profil stable.
97418.64,1.33,2.15,20,47.0,5.78,99.78,5.0,0,0,29626,Profil stable.
74717.36,3.3,2.24,10,47.0,3.08,80.96,16.0,1,1,25932,Profil stable.
88237.91,2.36,4.08,1,35.0,1.14,57.73,4.0,0,1,20349,Profil stable.
65002.340000000004,3.25,2.16,17,54.0,6.97,89.02,15.0,0,1,34736,Profil stable.
96106.63,3.24,1.91,1,46.0,7.18,63.75,20.0,1,1,38626,Profil stable.
55886.560000000005,4.79,3.68,10,52.0,9.81,53.76,19.0,1,1,45123,Profil stable.
78760.45999999999,1.79,1.74,11,48.0,2.0,69.86,16.0,1,0,14451,Profil stable.
83086.42000000001,1.45,1.17,18,36.0,9.03,85.69,3.0,0,0,20195,Profil stable.
123002.02,2.16,1.42,1,40.0,6.67,72.6,4.0,0,0,19640,Profil stable.
131681.58000000002,2.04,2.47,14,38.0,7.52,54.1,15.0,0,0,4507,Profil stable.
78563.73000000001,4.91,3.53,13,56.0,4.84,92.13,2.0,1,1,42589,Profil stable.
39644.68,3.39,1.6,9,49.0,1.75,63.61,17.0,0,1,34626,Profil stable.
68788.38,3.35,2.37,1,48.0,4.67,92.31,7.0,1,1,29535,Profil stable.
89311.95,1.0,4.59,5,47.0,5.26,97.57,7.0,1,1,25180,Profil stable.
98951.75,4.94,3.53,17,56.0,4.32,86.62,13.0,1,1,39426,Profil stable.
90018.76999999999,4.82,1.14,4,55.0,5.17,82.01,0.0,0,0,44490,Profil stable.
94403.02,3.38,1.82,17,54.0,6.24,65.19,16.0,0,1,40727,Profil stable.
105316.41,2.64,1.64,8,59.0,5.97,99.06,12.0,0,1,1248,Profil stable.
53069.909999999996,4.69,1.53,5,32.0,8.87,68.15,15.0,1,1,49410,Profil stable.
70392.88,1.43,4.41,3,53.0,2.89,95.6,8.0,0,1,46936,Profil stable.
81747.3,1.9,1.49,11,45.0,6.28,74.28,14.0,1,0,27044,Profil stable.
92573.43999999999,3.08,4.58,13,41.0,2.68,53.27,19.0,1,1,27783,Profil stable.
131947.27,3.55,2.88,20,36.0,2.07,92.21,18.0,1,1,29883,Profil stable.
94605.64,3.0,4.88,17,56.0,5.77,63.72,0.0,0,1,46324,Profil stable.
114643.44,3.32,2.46,6,32.0,5.19,72.76,18.0,1,1,12008,Profil stable.
61659.799999999996,4.45,3.32,9,30.0,3.61,79.83,11.0,1,1,45698,Profil stable.
99670.04000000001,4.26,4.28,14,42.0,3.54,58.25,5.0,1,1,30068,Profil stable.
65066.59,4.34,4.22,14,49.0,4.02,84.28,1.0,1,1,5216,Profil stable.
112244.52,1.19,1.18,0,33.0,3.68,69.43,15.0,0,0,49934,Profil stable.
112064.26,3.76,1.98,6,57.0,7.44,61.89,3.0,0,0,11438,Profil stable.
39562.299999999996,3.41,4.57,7,58.0,9.64,76.98,1.0,1,1,6880,Profil stable.
50592.9,2.88,4.0,20,33.0,2.53,94.54,8.0,0,1,45056,Profil stable.
78648.32999999999,2.68,1.64,15,36.0,8.52,57.25,6.0,0,0,15020,Profil stable.
116297.73000000001,1.82,2.95,3,47.0,6.66,98.56,0.0,0,0,27209,Profil stable.
114986.01,3.47,1.04,14,49.0,7.31,99.34,14.0,1,1,34015,Profil stable.
59960.18,3.09,3.21,13,48.0,8.75,64.65,11.0,1,1,3021,Profil stable.
71937.89,3.07,1.92,17,48.0,3.02,74.21,7.0,0,0,12594,Profil stable.
79587.38,1.14,1.84,20,50.0,8.75,87.05,3.0,0,0,27028,Profil stable.
117374.15,3.93,3.0,16,37.0,9.94,72.18,1.0,1,0,40437,Profil stable.
118840.97,4.25,1.88,16,49.0,1.54,86.14,16.0,1,1,36439,Profil stable.
104330.03,1.78,1.0,10,30.0,6.01,98.72,11.0,0,0,18755,Profil stable.
80728.61000000002,2.69,2.72,10,41.0,3.23,83.45,15.0,0,1,14478,Profil stable.
39797.86,1.55,3.82,17,39.0,9.24,59.2,19.0,1,1,852,Profil stable.
109009.76,3.13,4.74,13,60.0,8.12,52.42,15.0,0,1,12246,Profil stable.
101242.33,2.19,3.22,16,57.0,6.54,88.5,11.0,1,1,22662,Profil stable.
123038.31,3.69,3.21,14,52.0,6.96,75.8,13.0,0,1,40540,Profil stable.
80246.16,1.67,1.94,13,39.0,2.52,71.41,8.0,0,0,23052,Profil stable.
116639.37000000001,4.07,4.77,6,42.0,3.5,65.13,1.0,1,1,45312,Profil stable.
83734.4,2.52,1.95,13,44.0,4.71,65.05,20.0,0,1,13853,Profil stable.
58144.52,4.17,1.22,10,45.0,7.18,58.72,3.0,0,0,49136,Profil stable.
61491.659999999996,1.55,1.46,17,59.0,5.82,55.85,4.0,0,0,45616,Profil stable.
89039.96,3.27,4.9,7,42.0,2.55,79.45,11.0,1,1,31192,Profil stable.
88603.16,1.46,1.31,11,45.0,2.13,76.02,7.0,1,0,37946,Profil stable.
106506.24,3.98,1.73,11,57.0,1.29,57.2,14.0,1,1,6648,Profil stable.
76404.28,2.72,1.73,9,50.0,9.8,55.26,4.0,0,0,6265,Profil stable.
117444.99,1.66,2.1,8,42.0,6.84,59.69,8.0,0,0,33867,Profil stable.
91545.37000000001,2.59,2.16,1,60.0,4.65,53.53,9.0,0,0,26179,Profil stable.
85590.45,3.43,4.81,13,43.0,9.63,59.36,1.0,0,1,40051,Profil stable.
78036.64,1.96,2.86,20,32.0,3.02,52.6,2.0,1,0,20010,Profil stable.
66877.79,4.42,2.26,6,55.0,3.63,63.92,5.0,1,1,49906,Profil stable.
74010.95,1.96,1.37,8,46.0,8.79,83.69,6.0,1,0,42550,Profil stable.
103853.2,3.09,3.62,0,46.0,9.06,80.63,5.0,1,1,35014,Profil stable.
123665.6,1.28,2.74,4,46.0,3.27,83.64,8.0,0,0,6450,Profil stable.
81963.12999999999,2.03,1.21,3,38.0,7.21,55.91,6.0,0,0,17588,Profil stable.
59057.25,1.16,2.54,7,39.0,1.17,86.49,13.0,1,0,33652,Profil stable.
105214.75,4.05,2.35,5,50.0,5.69,94.75,14.0,0,1,31378,Profil stable.
77840.37999999999,1.89,3.99,19,40.0,7.15,73.87,1.0,0,0,22778,Profil stable.
78395.72,1.3,2.31,10,33.0,6.5,60.51,8.0,0,0,49733,Profil stable.
103619.8,1.64,3.61,18,42.0,6.38,86.69,15.0,0,1,18096,Profil stable.
97962.86,2.27,1.48,17,36.0,7.98,59.93,16.0,0,0,1595,Profil stable.
87898.29,3.0,3.99,18,48.0,2.93,81.89,5.0,1,1,47871,Profil stable.
60979.18,1.76,3.44,5,32.0,9.91,71.95,17.0,1,1,16981,Profil stable.
